,Mammalia
Pseudomonas_fluorescens_A506,0
Pseudomonas_fluorescens_AG1429,0
Pseudomonas_fluorescens_AH4_5631,0
Pseudomonas_fluorescens_AHK-1_6489,0
Pseudomonas_fluorescens_BRIP34879,0
Pseudomonas_fluorescens_BRZ63_9415,0
Pseudomonas_fluorescens_BW11P2_4035,0
Pseudomonas_fluorescens_CFBP_13502_9423,0
Pseudomonas_fluorescens_CFBP13510_9419,0
Pseudomonas_fluorescens_CFBP13514_9420,0
Pseudomonas_fluorescens_CFBP13517_9418,0
Pseudomonas_fluorescens_CH229_5764,0
Pseudomonas_fluorescens_CH267_6426,0
Pseudomonas_fluorescens_E24_5731,0
Pseudomonas_fluorescens_EK007-RG4_5147,0
Pseudomonas_fluorescens_F113,0
Pseudomonas_fluorescens_FR1_6108,0
Pseudomonas_fluorescens_G2Y_5675,0
Pseudomonas_fluorescens_L111,0
Pseudomonas_fluorescens_L228,0
Pseudomonas_fluorescens_L321,0
Pseudomonas_fluorescens_LBUM677_9416,0
Pseudomonas_fluorescens_LMG_5329,0
Pseudomonas_fluorescens_LY3_6771,0
Pseudomonas_fluorescens_MS82_6261,0
Pseudomonas_fluorescens_N214_9414,0
Pseudomonas_fluorescens_NEP1_6338,0
Pseudomonas_fluorescens_PF5,0
Pseudomonas_fluorescens_PfR_37_7059,0
Pseudomonas_fluorescens_PICF7,0
Pseudomonas_fluorescens_Ps006,0
Pseudomonas_fluorescens_Pt14,0
Pseudomonas_fluorescens_Q2-87,0
Pseudomonas_fluorescens_Q8r1-96,0
Pseudomonas_fluorescens_SS101,0
Pseudomonas_fluorescens_TDH40_5215,0
Pseudomonas_fluorescens_TDH5_5239,0
Pseudomonas_fluorescens_TR3,0
Pseudomonas_fluorescens_Wayne1,0
Pseudomonas_fulva_DSM_17717,0
Pseudomonas_fuscovaginae_IRRI_6609_3683,0
Pseudomonas_fuscovaginae_SE-1,0
Pseudomonas_fuscovaginae_UPB0736,0
Pseudomonas_graminis_LMG_21661,0
Pseudomonas_graminis_WP_8,0
Pseudomonas_indica_PIC105_6556,0
Pseudomonas_jessenii_E2333,0
Pseudomonas_kairouanensis_KC12_9492,0
Pseudomonas_kilonensis_P12,0
Pseudomonas_koreensis_3286,0
Pseudomonas_koreensis_CFBP13504_9437,0
Pseudomonas_koreensis_CI12_4983,0
Pseudomonas_koreensis_CRS05-R5,0
Pseudomonas_koreensis_IMBL1_5091,0
Pseudomonas_koreensis_P19E3,0
Pseudomonas_koreensis_WW6,0
Pseudomonas_lutea_DSM_17257_2436,0
Pseudomonas_mediterranea_CFBP_5447,0
Pseudomonas_mediterranea_CFBP5404,0
Pseudomonas_mediterranea_CFBP5444,0
Pseudomonas_mediterranea_DSM_16733,0
Pseudomonas_mediterranea_TEIC1022,0
Pseudomonas_mediterranea_TEIC1105,0
Pseudomonas_meliae_ICMP6289_6691,0
Pseudomonas_mendocina_S5.2,0
Pseudomonas_moraviensis_TYU5_6635,0
Pseudomonas_moraviensis_TYU6,0
Pseudomonas_moraviensis_UCD-KL30_5630,0
Pseudomonas_mosselii_BS011,0
Pseudomonas_mosselii_BW11M1_4048,0
Pseudomonas_mosselii_PtA1,0
Pseudomonas_nabeulensis_E10B_7580,0
Pseudomonas_oleovorans_AG1002,0
Pseudomonas_oleovorans_E1205,0
Pseudomonas_oleovorans_MOIL14HWK12,0
Pseudomonas_orientalis_133NRW_11575,0
Pseudomonas_orientalis_16NI_11576,0
Pseudomonas_orientalis_8B_11574,0
Pseudomonas_orientalis_F9,0
Pseudomonas_orientalis_L1-3-08_11571,0
Pseudomonas_orientalis_R2-66-08W_11572,0
Pseudomonas_orientalis_R4-35-08_11573,0
Pseudomonas_parafulva_20a,0
Pseudomonas_parafulva_NBRC_16636___DSM_17004_3000,0
Pseudomonas_poae_DSM_14936,0
Pseudomonas_protegens_11_6763,0
Pseudomonas_protegens_3295,0
Pseudomonas_protegens_4_7020,0
Pseudomonas_protegens_AS15_6240,0
Pseudomonas_protegens_BNJ-SS-45_6851,0
Pseudomonas_protegens_CHA0,0
Pseudomonas_protegens_FD6_7127,0
Pseudomonas_protegens_FDAARGOS_307,0
Pseudomonas_protegens_H1F10C,0
Pseudomonas_protegens_PA11_5312,0
Pseudomonas_protegens_PA12_4052,0
Pseudomonas_protegens_PA14_5730,0
Pseudomonas_protegens_PA19_5536,0
Pseudomonas_protegens_PA25_5449,0
Pseudomonas_protegens_PA26_4053,0
Pseudomonas_protegens_PF,0
Pseudomonas_protegens_XY2F4_11379,0
Pseudomonas_psychrotolerans_SDS18_5258,0
Pseudomonas_punonensis_D1-6_5636,0
Pseudomonas_putida_1290_11534,0
Pseudomonas_putida_A514_7371,0
Pseudomonas_putida_AA7,0
Pseudomonas_putida_E41_6959,0
Pseudomonas_putida_E46_5809,0
Pseudomonas_putida_GM4FR_5285,0
Pseudomonas_putida_IAC-RBcr5_4065,0
Pseudomonas_putida_INSali382_4060,0
Pseudomonas_putida_JBC17_6779,0
Pseudomonas_putida_LD6_11523,0
Pseudomonas_putida_LF54,0
Pseudomonas_putida_MTCC_5279,0
Pseudomonas_putida_NFIX47,0
Pseudomonas_putida_PCL1760,0
Pseudomonas_putida_PD1,0
Pseudomonas_putida_S610,0
Pseudomonas_putida_Simmons01,0
Pseudomonas_rhizosphaerae_DSM_16299_3023,0
Pseudomonas_savastanoi_2411_5819,0
Pseudomonas_savastanoi_CECT_4861_6810,0
Pseudomonas_savastanoi_ESC_23_7062,0
Pseudomonas_savastanoi_ICMP16945_5776,0
Pseudomonas_savastanoi_NCPPB_1006_7003,0
Pseudomonas_savastanoi_Ph3_6096,0
Pseudomonas_savastanoi_pv_fraxini_ICMP7711_3731,0
Pseudomonas_savastanoi_pv_glycinea_B076_310,0
Pseudomonas_savastanoi_pv_glycinea_ICMP2189_3727,0
Pseudomonas_savastanoi_pv_nerii_ICMP16943_3728,0
Pseudomonas_savastanoi_pv_phaseolicola_1644R_3025,0
Pseudomonas_savastanoi_pv_phaseolicola_ICMP2740_3729,0
Pseudomonas_savastanoi_pv_phaseolicola_NPS3121_3723,0
Pseudomonas_savastanoi_pv_savastanoi_ICMP4352_3730,0
Pseudomonas_savastanoi_pv._fraxini_CFBP_5062,0
Pseudomonas_savastanoi_pv._nerii_CFBP_5067,0
Pseudomonas_simiae_WCS417,0
Pseudomonas_sp_11K1_7725,0
Pseudomonas_sp_2588-5_6226,0
Pseudomonas_sp_2822-15_7197,0
Pseudomonas_sp_2822-17_6806,0
Pseudomonas_sp_2995-1_5965,0
Pseudomonas_sp_2995-3_7103,0
Pseudomonas_sp_382_6675,0
Pseudomonas_sp_43NM1_6961,0
Pseudomonas_sp_770NI_7658,0
Pseudomonas_sp_91RF_11344,0
Pseudomonas_sp_AD21_5911,0
Pseudomonas_sp_AF76_7572,0
Pseudomonas_sp_BMS12_BMS12_4099,0
Pseudomonas_sp_C9_5684,0
Pseudomonas_sp_CFBP13506_11560,0
Pseudomonas_sp_CFBP13508_11384,0
Pseudomonas_sp_CFBP13509_7755,0
Pseudomonas_sp_CFBP13528_7867,0
Pseudomonas_sp_DR_5-09_DR_5-09_4101,0
Pseudomonas_sp_Ep_R1_5114,0
Pseudomonas_sp_EpSL25_SL25_3772,0
Pseudomonas_sp_GR_6-02_GR_6-02_4104,0
Pseudomonas_sp_GZJR-8_6365,0
Pseudomonas_sp_ICMP22404_9443,0
Pseudomonas_sp_LBUM920_11438,0
Pseudomonas_sp_Leaf98_7027,0
Pseudomonas_sp_p21_p21_4109,0
Pseudomonas_sp_P23A_7347,0
Pseudomonas_sp_P2A_9383,0
Pseudomonas_sp_P482_2465,0
Pseudomonas_sp_P6B_11546,0
Pseudomonas_sp_P9A_9390,0
Pseudomonas_sp_PA1_4988,0
Pseudomonas_sp_PA15_5050,0
Pseudomonas_sp_PA27_5221,0
Pseudomonas_sp_PE-S1G-1_7028,0
Pseudomonas_sp_PI11_5880,0
Pseudomonas_sp_PIC25_7207,0
Pseudomonas_sp_PICF141_6998,0
Pseudomonas_sp_QS1027_7283,0
Pseudomonas_sp_R1-43-08_11559,0
Pseudomonas_sp_R11-23-07_7390,0
Pseudomonas_sp_R2-37-08W_11538,0
Pseudomonas_sp_R2-60-08W_9431,0
Pseudomonas_sp_R2-7-07_9503,0
Pseudomonas_sp_R3-18-08_7774,0
Pseudomonas_sp_R3-52-08_11540,0
Pseudomonas_sp_R4-34-07_7716,0
Pseudomonas_sp_R4-35-07_11541,0
Pseudomonas_sp_R4-39-08_7779,0
Pseudomonas_sp_R5-89-07_11556,0
Pseudomonas_sp_RIT_409_6504,0
Pseudomonas_sp_RIT_411_6109,0
Pseudomonas_sp_RIT_412_6686,0
Pseudomonas_sp_RIT-PI-o_RIT-PI-o_4110,0
Pseudomonas_sp_RIT-PI-r_RIT-PI-r_4111,0
Pseudomonas_sp_s211_2017_6831,0
Pseudomonas_sp_S3E12_S3E12_4113,0
Pseudomonas_sp_TC-11_7016,0
Pseudomonas_sp_WCS358_2469,0
Pseudomonas_sp_WCS365_6596,0
Pseudomonas_sp_XWY-1_6134,0
Pseudomonas_sp._113MF,0
Pseudomonas_sp._1766,0
Pseudomonas_sp._395MF,0
Pseudomonas_sp._397MF,0
Pseudomonas_sp._424,0
Pseudomonas_sp._443,0
Pseudomonas_sp._478,0
Pseudomonas_sp._655,0
Pseudomonas_sp._AG1028,0
Pseudomonas_sp._ARP3,0
Pseudomonas_sp._AS2.8,0
Pseudomonas_sp._GM102,0
Pseudomonas_sp._GM16,0
Pseudomonas_sp._GM17,0
Pseudomonas_sp._GM18,0
Pseudomonas_sp._GM21,0
Pseudomonas_sp._GM24,0
Pseudomonas_sp._GM25,0
Pseudomonas_sp._GM30,0
Pseudomonas_sp._GM33,0
Pseudomonas_sp._GM48,0
Pseudomonas_sp._GM49,0
Pseudomonas_sp._GM50,0
Pseudomonas_sp._GM55,0
Pseudomonas_sp._GM60,0
Pseudomonas_sp._GM67,0
Pseudomonas_sp._GM74,0
Pseudomonas_sp._GM78,0
Pseudomonas_sp._GM79,0
Pseudomonas_sp._GM80,0
Pseudomonas_sp._GM84,0
Pseudomonas_sp._GV012,0
Pseudomonas_sp._GV021,0
Pseudomonas_sp._GV034,0
Pseudomonas_sp._GV041,0
Pseudomonas_sp._GV047,0
Pseudomonas_sp._GV054,0
Pseudomonas_sp._GV058,0
Pseudomonas_sp._GV062,0
Pseudomonas_sp._GV071,0
Pseudomonas_sp._GV077,0
Pseudomonas_sp._GV082,0
Pseudomonas_sp._GV085,0
Pseudomonas_sp._GV086,0
Pseudomonas_sp._GV087,0
Pseudomonas_sp._GV088,0
Pseudomonas_sp._GV091,0
Pseudomonas_sp._GV101,0
Pseudomonas_sp._GV105,0
Pseudomonas_sp._JAI115,0
Pseudomonas_sp._JAI120,0
Pseudomonas_sp._Leaf127,0
Pseudomonas_sp._Leaf129,0
Pseudomonas_sp._Leaf15,0
Pseudomonas_sp._Leaf434,0
Pseudomonas_sp._Leaf48,0
Pseudomonas_sp._Leaf58,0
Pseudomonas_sp._Leaf83,0
Pseudomonas_sp._LP_4_YM,0
Pseudomonas_sp._LP_6_YM,0
Pseudomonas_sp._LP_7_YM,0
Pseudomonas_sp._LP_8_YM,0
Pseudomonas_sp._MIACH,0
Pseudomonas_sp._MOIL14HWK12:I1,0
Pseudomonas_sp._MOIL14HWK12:I2,0
Pseudomonas_sp._NFACC02,0
Pseudomonas_sp._NFACC04-2,0
Pseudomonas_sp._NFACC05-1,0
Pseudomonas_sp._NFACC06-1,0
Pseudomonas_sp._NFACC07-1,0
Pseudomonas_sp._NFACC08-1,0
Pseudomonas_sp._NFACC09-4,0
Pseudomonas_sp._NFACC10-1,0
Pseudomonas_sp._NFACC11-2,0
Pseudomonas_sp._NFACC13-1,0
Pseudomonas_sp._NFACC14,0
Pseudomonas_sp._NFACC15-1,0
Pseudomonas_sp._NFACC16-2,0
Pseudomonas_sp._NFACC17-2,0
Pseudomonas_sp._NFACC19-2,0
Pseudomonas_sp._NFACC23-1,0
Pseudomonas_sp._NFACC24-1,0
Pseudomonas_sp._NFACC25,0
Pseudomonas_sp._NFACC32-1,0
Pseudomonas_sp._NFACC36,0
Pseudomonas_sp._NFACC37-1,0
Pseudomonas_sp._NFACC39-1,0
Pseudomonas_sp._NFACC41-3,0
Pseudomonas_sp._NFACC42-2,0
Pseudomonas_sp._NFACC43,0
Pseudomonas_sp._NFACC44-2,0
Pseudomonas_sp._NFACC45,0
Pseudomonas_sp._NFACC46-3,0
Pseudomonas_sp._NFACC47-1,0
Pseudomonas_sp._NFACC48-1,0
Pseudomonas_sp._NFACC49-2,0
Pseudomonas_sp._NFACC50-1,0
Pseudomonas_sp._NFACC51,0
Pseudomonas_sp._NFACC52,0
Pseudomonas_sp._NFACC54,0
Pseudomonas_sp._NFACC56-3,0
Pseudomonas_sp._NFIX10,0
Pseudomonas_sp._NFIX28,0
Pseudomonas_sp._NFIX46,0
Pseudomonas_sp._NFIX49,0
Pseudomonas_sp._NFIX51,0
Pseudomonas_sp._NFPP02,0
Pseudomonas_sp._NFPP04,0
Pseudomonas_sp._NFPP05,0
Pseudomonas_sp._NFPP07,0
Pseudomonas_sp._NFPP08,0
Pseudomonas_sp._NFPP09,0
Pseudomonas_sp._NFPP10,0
Pseudomonas_sp._NFPP11,0
Pseudomonas_sp._NFPP12,0
Pseudomonas_sp._NFPP13,0
Pseudomonas_sp._NFPP14,0
Pseudomonas_sp._NFPP15,0
Pseudomonas_sp._NFPP16,0
Pseudomonas_sp._NFPP17,0
Pseudomonas_sp._NFPP18,0
Pseudomonas_sp._NFPP19,0
Pseudomonas_sp._NFPP22,0
Pseudomonas_sp._NFPP24,0
Pseudomonas_sp._NFPP25,0
Pseudomonas_sp._NFPP28,0
Pseudomonas_sp._NFPP33,0
Pseudomonas_sp._NFR02,0
Pseudomonas_sp._NFR09,0
Pseudomonas_sp._NFR16,0
Pseudomonas_sp._NP10-3,0
Pseudomonas_sp._NP28-5,0
Pseudomonas_sp._OV081,0
Pseudomonas_sp._OV144,0
Pseudomonas_sp._OV184,0
Pseudomonas_sp._OV221,0
Pseudomonas_sp._OV226,0
Pseudomonas_sp._OV286,0
Pseudomonas_sp._OV341,0
Pseudomonas_sp._OV397,0
Pseudomonas_sp._OV467,0
Pseudomonas_sp._OV508,0
Pseudomonas_sp._OV529,0
Pseudomonas_sp._OV577,0
Pseudomonas_sp._OV657,0
Pseudomonas_sp._P97.38,0
Pseudomonas_sp._PTA1,0
Pseudomonas_sp._Q12-87,0
Pseudomonas_sp._R81,0
Pseudomonas_sp._RIT288,0
Pseudomonas_sp._RIT357,0
Pseudomonas_sp._Root329,0
Pseudomonas_sp._Root401,0
Pseudomonas_sp._Root562,0
Pseudomonas_sp._Root569,0
Pseudomonas_sp._Root68,0
Pseudomonas_sp._Root71,0
Pseudomonas_sp._Root9,0
Pseudomonas_sp._SJZ073,0
Pseudomonas_sp._SJZ074,0
Pseudomonas_sp._SJZ075,0
Pseudomonas_sp._SJZ077,0
Pseudomonas_sp._SJZ078,0
Pseudomonas_sp._SJZ079,0
Pseudomonas_sp._SJZ080,0
Pseudomonas_sp._SJZ083,0
Pseudomonas_sp._SJZ085,0
Pseudomonas_sp._SJZ094,0
Pseudomonas_sp._SJZ101,0
Pseudomonas_sp._SJZ103,0
Pseudomonas_sp._SJZ124,0
Pseudomonas_sp._SJZ131,0
Pseudomonas_sp._SLBN-2,0
Pseudomonas_sp._SLBN-26,0
Pseudomonas_sp._Snoq117.2,0
Pseudomonas_sp._WCS374,0
Pseudomonas_sp._YS-1p,0
Pseudomonas_stutzeri_CM_6034,0
Pseudomonas_stutzeri_KMS_55_7247,0
Pseudomonas_synxantha_2-79_11594,0
Pseudomonas_synxantha_30B_11593,0
Pseudomonas_synxantha_A342_5460,0
Pseudomonas_synxantha_BG33R,0
Pseudomonas_synxantha_DSM_13080,0
Pseudomonas_synxantha_R2-4-08W_11595,0
Pseudomonas_synxantha_R2-54-08W_11597,0
Pseudomonas_synxantha_R6-28-08_11596,0
Pseudomonas_syringae_02-B4_11502,0
Pseudomonas_syringae_03-19A_reassembled,0
Pseudomonas_syringae_03-A13_6166,0
Pseudomonas_syringae_13-139B_reassembled,0
Pseudomonas_syringae_13-140A_reassembled,0
Pseudomonas_syringae_13-429_reassembled,0
Pseudomonas_syringae_13-509A_reassembled,0
Pseudomonas_syringae_13-630A_11510,0
Pseudomonas_syringae_13-C2_reasembled,0
Pseudomonas_syringae_14-32_reassembled,0
Pseudomonas_syringae_14-410_reassembled,0
Pseudomonas_syringae_14-Gil_reassembled,0
Pseudomonas_syringae_1456A_6997,0
Pseudomonas_syringae_1845_4123,0
Pseudomonas_syringae_200-1_reassembled,0
Pseudomonas_syringae_202_6455,0
Pseudomonas_syringae_203_6899,0
Pseudomonas_syringae_2507_4122,0
Pseudomonas_syringae_260-02_11495,0
Pseudomonas_syringae_2675C_6916,0
Pseudomonas_syringae_2676C_6925,0
Pseudomonas_syringae_2682C_6321,0
Pseudomonas_syringae_3023_7233,0
Pseudomonas_syringae_5264_5873,0
Pseudomonas_syringae_5271_7073,0
Pseudomonas_syringae_5275_6122,0
Pseudomonas_syringae_711,0
Pseudomonas_syringae_7928A_6990,0
Pseudomonas_syringae_7928C_7343,0
Pseudomonas_syringae_7969_7137,0
Pseudomonas_syringae_8094A_7273,0
Pseudomonas_syringae_9643_6237,0
Pseudomonas_syringae_B13-200_7111,0
Pseudomonas_syringae_B728a_7093,0
Pseudomonas_syringae_BRIP34876,0
Pseudomonas_syringae_BRIP34881,0
Pseudomonas_syringae_BRIP39023,0
Pseudomonas_syringae_BS2121_reassembled,0
Pseudomonas_syringae_C10_6340,0
Pseudomonas_syringae_C11_6913,0
Pseudomonas_syringae_C12_6495,0
Pseudomonas_syringae_C13_5780,0
Pseudomonas_syringae_C14_7056,0
Pseudomonas_syringae_C15_5947,0
Pseudomonas_syringae_C16_6303,0
Pseudomonas_syringae_C17_6865,0
Pseudomonas_syringae_C18_5973,0
Pseudomonas_syringae_C24_7328,0
Pseudomonas_syringae_C26_7192,0
Pseudomonas_syringae_C27_6725,0
Pseudomonas_syringae_C28_5926,0
Pseudomonas_syringae_C29_5939,0
Pseudomonas_syringae_C3_6245,0
Pseudomonas_syringae_C30_7146,0
Pseudomonas_syringae_C31_7055,0
Pseudomonas_syringae_C48_6709,0
Pseudomonas_syringae_C54_6796,0
Pseudomonas_syringae_C62_7333,0
Pseudomonas_syringae_C66_6002,0
Pseudomonas_syringae_C67_6405,0
Pseudomonas_syringae_C68_6353,0
Pseudomonas_syringae_C69_6006,0
Pseudomonas_syringae_C70_6751,0
Pseudomonas_syringae_C73_6823,0
Pseudomonas_syringae_C74_6262,0
Pseudomonas_syringae_C75_6629,0
Pseudomonas_syringae_CC1466,0
Pseudomonas_syringae_CC1629,0
Pseudomonas_syringae_CC1630,0
Pseudomonas_syringae_CC440,0
Pseudomonas_syringae_CC457,0
Pseudomonas_syringae_CC94,0
Pseudomonas_syringae_Cl-PS-12_6151,0
Pseudomonas_syringae_Cl-PS-15_6812,0
Pseudomonas_syringae_CRAFRU_1229_5710,0
Pseudomonas_syringae_CRAFRU_1408_5396,0
Pseudomonas_syringae_DSM_10604,0
Pseudomonas_syringae_GR12-2_4124,0
Pseudomonas_syringae_ICMP_18804,0
Pseudomonas_syringae_ICMP_18806,0
Pseudomonas_syringae_ICMP18802_5383,0
Pseudomonas_syringae_ICMP9756_6086,0
Pseudomonas_syringae_IPV-BO-8893_6161,0
Pseudomonas_syringae_IPV-BO-9286_7034,0
Pseudomonas_syringae_IPV-BO-9312_5839,0
Pseudomonas_syringae_J38_6273,0
Pseudomonas_syringae_K4_6858,0
Pseudomonas_syringae_K5_6842,0
Pseudomonas_syringae_K6_6260,0
Pseudomonas_syringae_K7_6731,0
Pseudomonas_syringae_KCTC_12500,0
Pseudomonas_syringae_KN2a3_6844,0
Pseudomonas_syringae_Knox623a_6196,0
Pseudomonas_syringae_Knox652c_7330,0
Pseudomonas_syringae_LMCP10_6799,0
Pseudomonas_syringae_LMCP80_6547,0
Pseudomonas_syringae_LMCP91_5837,0
Pseudomonas_syringae_LMG5095_7342,0
Pseudomonas_syringae_LP217a_6672,0
Pseudomonas_syringae_LP221b_6874,0
Pseudomonas_syringae_LP8681a_6647,0
Pseudomonas_syringae_M227_6536,0
Pseudomonas_syringae_M256_7288,0
Pseudomonas_syringae_M401_7230,0
Pseudomonas_syringae_MAFF_212134_6985,0
Pseudomonas_syringae_MAFF_212141_6373,0
Pseudomonas_syringae_MAFF212054_6837,0
Pseudomonas_syringae_MAFF212063_6757,0
Pseudomonas_syringae_MB03_4121,0
Pseudomonas_syringae_NCPPB_3871_5835,0
Pseudomonas_syringae_NP291a_6410,0
Pseudomonas_syringae_NZ-45_5193,0
Pseudomonas_syringae_NZ35_5847,0
Pseudomonas_syringae_NZ37_6502,0
Pseudomonas_syringae_NZ38_5773,0
Pseudomonas_syringae_NZ39_7204,0
Pseudomonas_syringae_NZ40_5796,0
Pseudomonas_syringae_NZ41_6900,0
Pseudomonas_syringae_NZ42_6736,0
Pseudomonas_syringae_NZ43_7315,0
Pseudomonas_syringae_NZ45_6142,0
Pseudomonas_syringae_NZ46_7262,0
Pseudomonas_syringae_NZ47_7048,0
Pseudomonas_syringae_NZ48_5818,0
Pseudomonas_syringae_NZ49_6104,0
Pseudomonas_syringae_NZ54_6759,0
Pseudomonas_syringae_NZ59_7045,0
Pseudomonas_syringae_NZIPFR-IHC1_5785,0
Pseudomonas_syringae_PacA10853,0
Pseudomonas_syringae_PavISPaVe013,0
Pseudomonas_syringae_PavISPaVe037,0
Pseudomonas_syringae_Pci0788_9,0
Pseudomonas_syringae_PgyBR1,0
Pseudomonas_syringae_PgyKN44,0
Pseudomonas_syringae_PgyLN10,0
Pseudomonas_syringae_PgyUnB647,0
Pseudomonas_syringae_Pla107,0
Pseudomonas_syringae_Pla3988,0
Pseudomonas_syringae_PlaYM7902,0
Pseudomonas_syringae_PmaES4326,0
Pseudomonas_syringae_PmaH7608,0
Pseudomonas_syringae_PmaKN91,0
Pseudomonas_syringae_PmaYM7930,0
Pseudomonas_syringae_PmeN6801,0
Pseudomonas_syringae_PmpFTRS_U7,0
Pseudomonas_syringae_Pph1302A,0
Pseudomonas_syringae_Pph1448A,0
Pseudomonas_syringae_PphHB10Y,0
Pseudomonas_syringae_PphNPS3121,0
Pseudomonas_syringae_PphY5_2,0
Pseudomonas_syringae_Ps126_6597,0
Pseudomonas_syringae_Ps127_5992,0
Pseudomonas_syringae_Psa_105743_6941,0
Pseudomonas_syringae_Psa_127771_6070,0
Pseudomonas_syringae_Psa_JA12_7257,0
Pseudomonas_syringae_Psa_NZ-62_5275,0
Pseudomonas_syringae_Psa_NZ-63_5516,0
Pseudomonas_syringae_Psa_NZ-64_5005,0
Pseudomonas_syringae_Psa_NZ-65_5611,0
Pseudomonas_syringae_Psa_NZ-66_5141,0
Pseudomonas_syringae_Psa127784_7303,0
Pseudomonas_syringae_PseHC_1,0
Pseudomonas_syringae_Pss9097_6431,0
Pseudomonas_syringae_Pss9293_6573,0
Pseudomonas_syringae_Pss9630_6700,0
Pseudomonas_syringae_Pss9644_6655,0
Pseudomonas_syringae_Pss9654_5872,0
Pseudomonas_syringae_Pss9656_6144,0
Pseudomonas_syringae_Pss9659_6695,0
Pseudomonas_syringae_Psv4352,0
Pseudomonas_syringae_psy100_6403,0
Pseudomonas_syringae_PsyB48,0
Pseudomonas_syringae_PsyCit7,0
Pseudomonas_syringae_PT23_5291,0
Pseudomonas_syringae_Pta6606,0
Pseudomonas_syringae_pv_aceris_ICMP2802_3792,0
Pseudomonas_syringae_pv_actinidiae_ICMP_18801_400,0
Pseudomonas_syringae_pv_actinidiae_ICMP_18804_689,0
Pseudomonas_syringae_pv_actinidiae_ICMP_18883_7741,0
Pseudomonas_syringae_pv_actinidiae_ICMP_18884_7746,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19094_407,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19095_408,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19097_403,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19098_398,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19099_395,0
Pseudomonas_syringae_pv_actinidiae_ICMP_19100_7742,0
Pseudomonas_syringae_pv_actinidiae_ICMP_9617_2475,0
Pseudomonas_syringae_pv_actinidiae_ICMP_9855_410,0
Pseudomonas_syringae_pv_actinidiae_P155_11457,0
Pseudomonas_syringae_pv_actinidiae_S14_11517,0
Pseudomonas_syringae_pv_actinidiae_S2_11516,0
Pseudomonas_syringae_pv_actinidiae_S21_11515,0
Pseudomonas_syringae_pv_actinidiae_S23_11514,0
Pseudomonas_syringae_pv_actinidiae_Shaanxi_M228_2471,0
Pseudomonas_syringae_pv_actinidiae_str_Shaanxi_M228_11439,0
Pseudomonas_syringae_pv_actinidifoliorum_CFBP8039_3816,0
Pseudomonas_syringae_pv_actinidifoliorum_CFBP8043_3814,0
Pseudomonas_syringae_pv_actinidifoliorum_CFBP8160_3815,0
Pseudomonas_syringae_pv_actinidifoliorum_CFBP8161_3812,0
Pseudomonas_syringae_pv_actinidifoliorum_CFBP8180_3813,0
Pseudomonas_syringae_pv_antirrhini_ICMP4303_3832,0
Pseudomonas_syringae_pv_apii_ICMP2814_3831,0
Pseudomonas_syringae_pv_aptata_ICMP459_3800,0
Pseudomonas_syringae_pv_atrofaciens_ICMP4394_3787,0
Pseudomonas_syringae_pv_berberidis_ICMP4116_3833,0
Pseudomonas_syringae_pv_cerasicola_CFBP_6109_3885,0
Pseudomonas_syringae_pv_coriandricola_ICMP12471_3823,0
Pseudomonas_syringae_pv_cunninghamiae_ICMP11894_3794,0
Pseudomonas_syringae_pv_daphniphylli_ICMP9757_3789,0
Pseudomonas_syringae_pv_helianthi_ICMP4531_3836,0
Pseudomonas_syringae_pv_lapsa_ICMP3947_3791,0
Pseudomonas_syringae_pv_maculicola_ICMP3935_3827,0
Pseudomonas_syringae_pv_papulans_CFBP_1754_3080,0
Pseudomonas_syringae_pv_philadelphi_ICMP8903_3825,0
Pseudomonas_syringae_pv_pisi_str_PP1_11440,0
Pseudomonas_syringae_pv_ribicola_ICMP3882_3828,0
Pseudomonas_syringae_pv_solidagae_ICMP16925_3796,0
Pseudomonas_syringae_pv_syringae_2340_3879,0
Pseudomonas_syringae_pv_syringae_B728a_112,0
Pseudomonas_syringae_pv_syringae_ICMP3023_3798,0
Pseudomonas_syringae_pv_tagetis_ICMP4091_3837,0
Pseudomonas_syringae_pv_theae_ICMP3923_3799,0
Pseudomonas_syringae_pv_theae_NCPPB_2598_2472,0
Pseudomonas_syringae_pv_theae_NCPPB_2598_3074,0
Pseudomonas_syringae_pv_tomato_ICMP2844_3829,0
Pseudomonas_syringae_pv_viburni_ICMP3963_3830,0
Pseudomonas_syringae_pv._actinidia_ICMP_18801,0
Pseudomonas_syringae_pv._actinidia_ICMP_18883,0
Pseudomonas_syringae_pv._actinidia_ICMP_19094,0
Pseudomonas_syringae_pv._actinidia_ICMP_19095,0
Pseudomonas_syringae_pv._actinidia_ICMP_19097,0
Pseudomonas_syringae_pv._actinidia_ICMP_19098,0
Pseudomonas_syringae_pv._actinidia_ICMP_19099,0
Pseudomonas_syringae_pv._actinidia_ICMP_19100,0
Pseudomonas_syringae_pv._actinidia_ICMP_9617,0
Pseudomonas_syringae_pv._actinidia_ICMP_9855,0
Pseudomonas_syringae_pv._actinidiae_CFBP_7286,0
Pseudomonas_syringae_pv._actinidiae_CH2010-6,0
Pseudomonas_syringae_pv._actinidiae_CRAFRU8.43,0
Pseudomonas_syringae_pv._actinidiae_ICMP_18708,0
